municipality_city,province,region,latitude,longitude
Bokod,Benguet,Cordillera Administrative Region (CAR),16.46065070167285,120.80440225342198
Buguias,Benguet,Cordillera Administrative Region (CAR),16.744637791658544,120.84010381444631
Itogon,Benguet,Cordillera Administrative Region (CAR),16.31698357800404,120.70755806528588
Kabayan,Benguet,Cordillera Administrative Region (CAR),16.618861381625752,120.8432973682703
Kapangan,Benguet,Cordillera Administrative Region (CAR),16.60724152682084,120.59012914321593
Kibungan,Benguet,Cordillera Administrative Region (CAR),16.701807842626756,120.6736233667939
La Trinidad (Capital),Benguet,Cordillera Administrative Region (CAR),16.463179181997063,120.59500472643141
Mankayan,Benguet,Cordillera Administrative Region (CAR),16.856333386504783,120.79139938623977
Sablan,Benguet,Cordillera Administrative Region (CAR),16.49913663055394,120.518528611666
Tuba,Benguet,Cordillera Administrative Region (CAR),16.320696884439307,120.5565846686224
Tublay,Benguet,Cordillera Administrative Region (CAR),16.506422713325072,120.63277737339655
Banaue,Ifugao,Cordillera Administrative Region (CAR),16.92800663836481,121.10519293722325
Hungduan,Ifugao,Cordillera Administrative Region (CAR),16.871583484833273,120.98414937323614
Kiangan,Ifugao,Cordillera Administrative Region (CAR),16.775385786122033,121.08852080691234
Lagawe (Capital),Ifugao,Cordillera Administrative Region (CAR),16.785160470600292,121.21601194064863
Lamut,Ifugao,Cordillera Administrative Region (CAR),16.69249970609805,121.19915177384439
Mayoyao,Ifugao,Cordillera Administrative Region (CAR),16.901246900745033,121.24182372134031
Alfonso Lista (Potia),Ifugao,Cordillera Administrative Region (CAR),16.95930681338903,121.4967650795895
Aguinaldo,Ifugao,Cordillera Administrative Region (CAR),16.939155729874354,121.36213529889288
Hingyon,Ifugao,Cordillera Administrative Region (CAR),16.86128304588775,121.10497993229207
Tinoc,Ifugao,Cordillera Administrative Region (CAR),16.696882763171825,120.95034676073148
Asipulo,Ifugao,Cordillera Administrative Region (CAR),16.676091917017146,121.05313081389258
Balbalan,Kalinga,Cordillera Administrative Region (CAR),17.536961841544226,121.16193697323301
Lubuagan,Kalinga,Cordillera Administrative Region (CAR),17.353586913659743,121.17766746860576
Pasil,Kalinga,Cordillera Administrative Region (CAR),17.352984090002792,121.05718427704656
Pinukpuk,Kalinga,Cordillera Administrative Region (CAR),17.574694493595345,121.3772890346069
Rizal (Liwan),Kalinga,Cordillera Administrative Region (CAR),17.50456648509084,121.5761875561344
City of Tabuk (Capital),Kalinga,Cordillera Administrative Region (CAR),17.410089662469623,121.4297720688577
Tanudan,Kalinga,Cordillera Administrative Region (CAR),17.27924333889852,121.27139788981563
Tinglayan,Kalinga,Cordillera Administrative Region (CAR),17.260657856358065,121.11089264896425
Barlig,Mountain Province,Cordillera Administrative Region (CAR),17.073535527749623,121.13729972044001
Bauko,Mountain Province,Cordillera Administrative Region (CAR),16.92885731686856,120.87668465320968
Besao,Mountain Province,Cordillera Administrative Region (CAR),17.119924885834013,120.8347150364082
Bontoc (Capital),Mountain Province,Cordillera Administrative Region (CAR),17.092889187265964,120.98149085712019
Natonin,Mountain Province,Cordillera Administrative Region (CAR),17.12309527365931,121.28161569228568
Paracelis,Mountain Province,Cordillera Administrative Region (CAR),17.181145053107613,121.45715992718972
Sabangan,Mountain Province,Cordillera Administrative Region (CAR),16.962432510862634,120.92855347055453
Sadanga,Mountain Province,Cordillera Administrative Region (CAR),17.186876406525634,121.0214180854735
Sagada,Mountain Province,Cordillera Administrative Region (CAR),17.09384186450414,120.90169949834477
Tadian,Mountain Province,Cordillera Administrative Region (CAR),16.98911759178758,120.81548533144667
Calanasan (Bayag),Apayao,Cordillera Administrative Region (CAR),18.297055730535728,121.06935625044694
Conner,Apayao,Cordillera Administrative Region (CAR),17.758174896958696,121.25466108008266
Flora,Apayao,Cordillera Administrative Region (CAR),18.133516766307473,121.41519221176983
Kabugao (Capital),Apayao,Cordillera Administrative Region (CAR),17.994396425525583,121.1546553430643
Luna,Apayao,Cordillera Administrative Region (CAR),18.30527140155568,121.30202536130605
Pudtol,Apayao,Cordillera Administrative Region (CAR),18.144750297000165,121.31088315514707
